seatname,onscode,CurrentMP,PreviousWinner,Conservative,Labour,LibDem,Reform,Green,SNP,Plaid,Minor,Other,Calculus_Winner,Winner,Winner Check,diff_share,second_place,ColourWinning,VictoryType,WinnerStyle,Top2Parties
Nottingham East,E14001410,Nadia Whittome,LAB,0.1231288022,0.6742236096,0.05618719953,0.07473398802,0.06393401536,0,0,0,0.007792385336,Labour,Labour,SAME,0.5510948074,Conservative,#E2585C,Strong,Strong Labour,
Nottingham North and Kimberley,E14001411,Alex Norris,LAB,0.1841097245,0.5780551094,0.04475472631,0.148375139,0.04470530088,0,0,0,0,Labour,Labour,SAME,0.3939453849,Conservative,#E2585C,Strong,Strong Labour,
Nottingham South,E14001412,Lilian Greenwood,LAB,0.1358458474,0.6200120851,0.05304030616,0.1199785153,0.06872859924,0,0,0,0.002394646734,Labour,Labour,SAME,0.4841662377,Conservative,#E2585C,Strong,Strong Labour,
Nuneaton,E14001413,Marcus Jones,CON,0.2710015682,0.472743019,0.0570418744,0.1556538633,0.04355967512,0,0,0,0,Labour,Labour,SAME,0.2017414507,Conservative,#E2585C,Likely,Likely Labour,
Old Bexley and Sidcup,E14001414,James Brokenshire,CON,0.4112536727,0.3500391046,0.06385677144,0.1074214209,0.04567841214,0,0,0,0.02175061828,Conservative,Conservative,SAME,0.06121456805,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Oldham East and Saddleworth,E14001415,Debbie Abrahams,LAB,0.2067795806,0.5207087959,0.07251636778,0.161661448,0.02832337034,0,0,0,0.01001043742,Labour,Labour,SAME,0.3139292153,Conservative,#E2585C,Strong,Strong Labour,
"Oldham West, Chadderton and Royton",E14001416,Jim McMahon,LAB,0.1711050637,0.6012732044,0.05474292934,0.1250607445,0.03241325688,0,0,0,0.01540480124,Labour,Labour,SAME,0.4301681407,Conservative,#E2585C,Strong,Strong Labour,
Orpington,E14001417,Gareth Bacon,CON,0.3088362069,0.3606034483,0.1365517241,0.1461422414,0.04674568966,0,0,0,0.001120689655,Labour,Labour,SAME,0.05176724138,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Ossett and Denby Dale,E14001418,Imran Ahmad-Khan,CON,0.2768025007,0.4977688178,0.03945907989,0.1108569099,0.02924321018,0,0,0,0.0458694815,Labour,Labour,SAME,0.2209663171,Conservative,#E2585C,Likely,Likely Labour,
Oxford East,E14001419,Anneliese Dodds,LAB,0.1912817617,0.6107961604,0.1234556748,0,0.06805194805,0,0,0,0.00641445511,Labour,Labour,SAME,0.4195143986,Conservative,#E2585C,Strong,Strong Labour,
Oxford West and Abingdon,E14001420,Layla Moran,LIB,0.1955838396,0.1799247903,0.515186578,0.08363706489,0.02522418282,0,0,0,0.0004435444991,LibDem,LibDem,SAME,0.3196027384,Conservative,#F8A936,Strong,Strong LibDem,
Peckham,E14001421,Harriet Harman,LAB,0.1169830558,0.7134776909,0.0689906297,0.03284458902,0.05675583823,0,0,0,0.01094819634,Labour,Labour,SAME,0.5964946351,Conservative,#E2585C,Strong,Strong Labour,
Pendle and Clitheroe,E14001422,Andrew Stephenson,CON,0.2511319805,0.4797291632,0.06299262116,0.1655835989,0.03597182626,0,0,0,0.004590809995,Labour,Labour,SAME,0.2285971826,Conservative,#E2585C,Likely,Likely Labour,
Penistone and Stocksbridge,E14001423,Miriam Cates,CON,0.2016044187,0.4722514466,0.0714536209,0.228585832,0.02610468175,0,0,0,0,Labour,Labour,SAME,0.2436656146,Reform,#E2585C,Likely,Likely Labour,
Penrith and Solway,E14001424,Mark Jenkinson,CON,0.2367830823,0.4620714515,0.06788689523,0.1937279718,0.03756808715,0,0,0,0.001962512015,Labour,Labour,SAME,0.2252883691,Conservative,#E2585C,Likely,Likely Labour,
Peterborough,E14001425,Paul Bristow,CON,0.2352667075,0.5184794605,0.0580502759,0.1472225628,0.03612507664,0,0,0,0.004855916616,Labour,Labour,SAME,0.2832127529,Conservative,#E2585C,Strong,Strong Labour,
Plymouth Moor View,E14001426,Johnny Mercer,CON,0.2518370384,0.4672821133,0.05541344991,0.1879127523,0.03755464608,0,0,0,0,Labour,Labour,SAME,0.2154450749,Conservative,#E2585C,Likely,Likely Labour,
Plymouth Sutton and Devonport,E14001427,Luke Pollard,LAB,0.1711098011,0.5608611166,0.05606864479,0.1555206218,0.05381978559,0,0,0,0.00262003013,Labour,Labour,SAME,0.3897513155,Conservative,#E2585C,Strong,Strong Labour,
"Pontefract, Castleford and Knottingley",E14001428,Yvette Cooper,LAB,0.1555222014,0.5094183865,0.05288305191,0.2465540963,0.03166979362,0,0,0,0.003952470294,Labour,Labour,SAME,0.2628642902,Reform,#E2585C,Strong,Strong Labour,
Poole,E14001429,Robert Syms,CON,0.2879428931,0.3379982208,0.1463689818,0.1791750743,0.04632341774,0,0,0,0.002191412268,Labour,Labour,SAME,0.05005532774,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Poplar and Limehouse,E14001430,Apsana Begum,LAB,0.1344019729,0.6385082474,0.118860945,0.03724728381,0.05755763907,0,0,0,0.01342391178,Labour,Labour,SAME,0.5041062746,Conservative,#E2585C,Strong,Strong Labour,
Portsmouth North,E14001431,Penny Mordaunt,CON,0.2790048177,0.3984453185,0.08923127051,0.1817906766,0.05152791677,0,0,0,0,Labour,Labour,SAME,0.1194405008,Conservative,#E2585C,Lean,Lean Labour,
Portsmouth South,E14001432,Stephen Morgan,LAB,0.191065148,0.531339529,0.1173456316,0.1254745767,0.03107166981,0,0,0,0.003703444903,Labour,Labour,SAME,0.340274381,Conservative,#E2585C,Strong,Strong Labour,
Preston,E14001433,Mark Hendrick,LAB,0.1607229866,0.6130768695,0.06737975359,0.1152694958,0.03816793893,0,0,0,0.005382955521,Labour,Labour,SAME,0.4523538829,Conservative,#E2585C,Strong,Strong Labour,
Putney,E14001434,Fleur Anderson,LAB,0.2119927317,0.5581570208,0.1218279413,0.06155099313,0.04400676706,0,0,0,0.002464546043,Labour,Labour,SAME,0.3461642891,Conservative,#E2585C,Strong,Strong Labour,
Queen's Park and Maida Vale,E14001435,Karen Buck,LAB,0.1515569702,0.6549291072,0.09032430387,0.04275825228,0.0482338015,0,0,0,0.01219756494,Labour,Labour,SAME,0.503372137,Conservative,#E2585C,Strong,Strong Labour,
Rawmarsh and Conisbrough,E14001436,John Healey,LAB,0.1570899809,0.5136183791,0.04635609445,0.2511040204,0.03183152521,0,0,0,0,Labour,Labour,SAME,0.2625143586,Reform,#E2585C,Strong,Strong Labour,
Rayleigh and Wickford,E14001437,Mark Francois,CON,0.3331284195,0.326899039,0.09335874265,0.1985410135,0.04807278539,0,0,0,0,Conservative,Conservative,SAME,0.006229380545,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Reading Central,E14001438,Matt Rodda,LAB,0.2108969607,0.5770723412,0.08731958313,0.07463044521,0.04728993154,0,0,0,0.002790738237,Labour,Labour,SAME,0.3661753805,Conservative,#E2585C,Strong,Strong Labour,
Reading West and Mid Berkshire,E14001439,Alok Sharma,CON,0.3040481591,0.3589687664,0.1451753621,0.1453280405,0.04486564299,0,0,0,0.001614028965,Labour,Labour,SAME,0.05492060722,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Redcar,E14001440,Jacob Young,CON,0.1980591408,0.4598343286,0.06080235022,0.2419331535,0.03455499904,0,0,0,0.00481602774,Labour,Labour,SAME,0.2179011751,Reform,#E2585C,Likely,Likely Labour,
Redditch,E14001441,Rachel Maclean,CON,0.2957568968,0.4348130514,0.07123185362,0.1629557018,0.03524249638,0,0,0,0,Labour,Labour,SAME,0.1390561546,Conservative,#E2585C,Lean,Lean Labour,
Reigate,E14001442,Crispin Blunt,CON,0.3106915009,0.3219696222,0.1877777558,0.1302810642,0.04928005688,0,0,0,0,Labour,Labour,SAME,0.01127812123,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Ribble South,E14001491,Katherine Fletcher,CON,0.2356553083,0.4998323484,0.06737499476,0.1625801584,0.03455719016,0,0,0,0,Labour,Labour,SAME,0.2641770401,Conservative,#E2585C,Strong,Strong Labour,
Ribble Valley,E14001443,Nigel Evans,CON,0.2814188396,0.4038837992,0.09319943622,0.1741445462,0.04610054029,0,0,0,0.001252838462,Labour,Labour,SAME,0.1224649597,Conservative,#E2585C,Lean,Lean Labour,
Richmond and Northallerton,E14001444,Rishi Sunak,CON,0.2918601503,0.3446890032,0.111592362,0.1935322658,0.05636882327,0,0,0,0.001957395415,Labour,Labour,SAME,0.05282885284,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Richmond Park,E14001445,Sarah Olney,LIB,0.2335334597,0.1435994663,0.5422723123,0.06646302928,0.01379818833,0,0,0,0.0003335439927,LibDem,LibDem,SAME,0.3087388526,Conservative,#F8A936,Strong,Strong LibDem,
Rochdale,E14001446,Tony Lloyd,LAB,0.1756805527,0.3645854815,0.08733759538,0.1166993194,0.02637141679,0,0,0.2293256342,0,Labour,Labour,SAME,0.1352598474,Minor,#E2585C,Lean,Lean Labour,
Rochester and Strood,E14001447,Kelly Tolhurst,CON,0.2940437611,0.4526088376,0.07071620569,0.149169744,0.03054739116,0,0,0,0.002914060341,Labour,Labour,SAME,0.1585650765,Conservative,#E2585C,Likely,Likely Labour,
Romford,E14001448,Andrew Rosindell,CON,0.3199745836,0.4082739527,0.08224027595,0.1408795897,0.04751962965,0,0,0,0.001111968411,Labour,Labour,SAME,0.08829936913,Conservative,#E2585C,Lean,Lean Labour,
Romsey and Southampton North,E14001449,Caroline Nokes,CON,0.3039616413,0.2288358749,0.3125687785,0.1264148719,0.02776686056,0,0,0,0.0004519729602,LibDem,LibDem,SAME,0.008607137243,Conservative,#F8A936,Too close to call,Too close to call LibDem,LibDem-Conservative
Rossendale and Darwen,E14001450,Jake Berry,CON,0.239710325,0.505795642,0.0494075804,0.1664988323,0.03858762025,0,0,0,0,Labour,Labour,SAME,0.266085317,Conservative,#E2585C,Strong,Strong Labour,
Rother Valley,E14001451,Alexander Stafford,CON,0.1956505963,0.4698952563,0.05379907593,0.2459662788,0.03468879267,0,0,0,0,Labour,Labour,SAME,0.2239289775,Reform,#E2585C,Likely,Likely Labour,
Rotherham,E14001452,Sarah Champion,LAB,0,0.5413406805,0.1030852806,0.302939724,0.04761780989,0,0,0,0.005016505081,Labour,Labour,SAME,0.2384009565,Reform,#E2585C,Likely,Likely Labour,
Rugby,E14001453,Mark Pawsey,CON,0.2684352614,0.4614926769,0.07820504645,0.1515634632,0.03885806602,0,0,0,0.001445486045,Labour,Labour,SAME,0.1930574156,Conservative,#E2585C,Likely,Likely Labour,
"Ruislip, Northwood and Pinner",E14001454,David Simmonds,CON,0.3199079883,0.3862191552,0.1448766207,0.0964868256,0.05250941029,0,0,0,0,Labour,Labour,SAME,0.06631116688,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Runcorn and Helsby,E14001455,Mike Amesbury,LAB,0.1748507398,0.5683135762,0.05767067578,0.1542787921,0.04244181016,0,0,0,0.002444405988,Labour,Labour,SAME,0.3934628364,Conservative,#E2585C,Strong,Strong Labour,
Runnymede and Weybridge,E14001456,Ben Spencer,CON,0.3190025974,0.2880415584,0.2537974026,0.1040415584,0.03443116883,0,0,0,0.0006857142857,Conservative,Conservative,SAME,0.03096103896,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Rushcliffe,E14001457,Ruth Edwards,CON,0.2124972179,0.5098857482,0.1028266192,0.1399028118,0.03366347652,0,0,0,0.001224126419,Labour,Labour,SAME,0.2973885303,Conservative,#E2585C,Strong,Strong Labour,
Rutland and Stamford,E14001458,Alicia Kearns,CON,0.2879353627,0.3251481974,0.1302871126,0.2033204649,0.05227517246,0,0,0,0.001033689851,Labour,Labour,SAME,0.03721283463,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Salford,E14001459,Rebecca Long-Bailey,LAB,0.1284053318,0.6380618797,0.06416618019,0.1169731465,0.04964487254,0,0,0,0.00274858922,Labour,Labour,SAME,0.509656548,Conservative,#E2585C,Strong,Strong Labour,
Salisbury,E14001460,John Glen,CON,0.284678741,0.3196201202,0.1740345422,0.1680674035,0.05170819851,0,0,0,0.001890994663,Labour,Labour,SAME,0.03494137917,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Scarborough and Whitby,E14001461,Robert Goodwill,CON,0.2259430414,0.4861257389,0.05493820527,0.1976571736,0.03228371843,0,0,0,0.003052122515,Labour,Labour,SAME,0.2601826975,Conservative,#E2585C,Strong,Strong Labour,
Scunthorpe,E14001462,Holly Mumby-Croft,CON,0.2280767344,0.4797065215,0.03839054139,0.213472907,0.03834380915,0,0,0,0.002009486646,Labour,Labour,SAME,0.2516297871,Conservative,#E2585C,Strong,Strong Labour,
Sefton Central,E14001463,Bill Esterson,LAB,0.156350646,0.5921408211,0.07294635916,0.1373968089,0.03957353867,0,0,0,0.001591826158,Labour,Labour,SAME,0.4357901751,Conservative,#E2585C,Strong,Strong Labour,
Selby,E14001464,Nigel Adams,CON,0.3093522157,0.4816674721,0.04859958397,0.1126005925,0.04778013573,0,0,0,0,Labour,Labour,SAME,0.1723152564,Conservative,#E2585C,Likely,Likely Labour,
Sevenoaks,E14001465,Laura Trott,CON,0.319588272,0.307257226,0.170555209,0.1617176128,0.03913495529,0,0,0,0.001746724891,Conservative,Conservative,SAME,0.01233104596,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Sheffield Brightside and Hillsborough,E14001466,Gill Furniss,LAB,0.239068881,0.6346310918,0.05935202831,0,0.05782738906,0,0,0,0.009120609856,Labour,Labour,SAME,0.3955622107,Conservative,#E2585C,Strong,Strong Labour,
Sheffield Central,E14001467,Paul Blomfield,LAB,0.1359579326,0.6702645356,0.07862266196,0,0.1104499643,0,0,0,0.004704905556,Labour,Labour,SAME,0.534306603,Conservative,#E2585C,Strong,Strong Labour,
Sheffield Hallam,E14001468,Olivia Blake,LAB,0.2119949495,0.3842352092,0.3588203463,0,0.04431818182,0,0,0,0.0006313131313,Labour,Labour,SAME,0.02541486291,LibDem,#E2585C,Too close to call,Too close to call Labour,Labour-LibDem
Sheffield Heeley,E14001469,Louise Haigh,LAB,0.2393199651,0.613247373,0.07371633093,0,0.06951773505,0,0,0,0.004198595879,Labour,Labour,SAME,0.3739274079,Conservative,#E2585C,Strong,Strong Labour,
Sheffield South East,E14001470,Clive Betts,LAB,0.2923158477,0.5811745183,0.06713837928,0,0.05379367567,0,0,0,0.005577579054,Labour,Labour,SAME,0.2888586706,Conservative,#E2585C,Strong,Strong Labour,
Sherwood Forest,E14001471,Mark Spencer,CON,0.2282293402,0.4745211792,0.04674031558,0.2021847806,0.04665802629,0,0,0,0.001666358082,Labour,Labour,SAME,0.246291839,Conservative,#E2585C,Likely,Likely Labour,
Shipley,E14001472,Philip Davies,CON,0.2301680656,0.5220598497,0.05905221396,0.1399350067,0.04651209155,0,0,0,0.002272772583,Labour,Labour,SAME,0.2918917841,Conservative,#E2585C,Strong,Strong Labour,
Shrewsbury,E14001473,Daniel Kawczynski,CON,0.2315778955,0.4737283901,0.09411412012,0.1576696313,0.04083141801,0,0,0,0.002078545018,Labour,Labour,SAME,0.2421504947,Conservative,#E2585C,Likely,Likely Labour,
Shropshire North,E14001398,Owen Paterson,CON,0.3159858084,0.2148403447,0.30897111,0.0954485555,0.04883933097,0,0,0,0.01591485048,Conservative,Conservative,SAME,0.007014698429,LibDem,#019EFF,Too close to call,Too close to call Conservative,Conservative-LibDem
Shropshire South,E14001493,Philip Dunne,CON,0.3005235011,0.2992053329,0.1422303405,0.2109633926,0.04707743296,0,0,0,0,Conservative,Conservative,SAME,0.001318168123,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Sittingbourne and Sheppey,E14001474,Gordon Henderson,CON,0.3143447801,0.3657976341,0.08225565637,0.1911795107,0.04311473527,0,0,0,0.003307683473,Labour,Labour,SAME,0.05145285403,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Skipton and Ripon,E14001475,Julian Smith,CON,0.2794585229,0.3449346001,0.117853131,0.1956856996,0.06039258991,0,0,0,0.001675456467,Labour,Labour,SAME,0.06547607715,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Sleaford and North Hykeham,E14001476,Caroline Johnson,CON,0.270609021,0.3645603825,0.08619829557,0.2223654126,0.05450010393,0,0,0,0.001766784452,Labour,Labour,SAME,0.09395136146,Conservative,#E2585C,Lean,Lean Labour,
Slough,E14001477,Tan Dhesi,LAB,0.2228475777,0.6058077194,0.07231750807,0.05555420781,0.036486257,0,0,0,0.006986730065,Labour,Labour,SAME,0.3829601417,Conservative,#E2585C,Strong,Strong Labour,
Smethwick,E14001478,John Spellar,LAB,0.1884149261,0.610043085,0.0585804631,0.101388294,0.03638287687,0,0,0,0.00519035501,Labour,Labour,SAME,0.4216281589,Conservative,#E2585C,Strong,Strong Labour,
Solihull West and Shirley,E14001479,Julian Knight,CON,0.320643331,0.3127998665,0.1877216405,0.137990738,0.04084442405,0,0,0,0,Conservative,Conservative,SAME,0.007843464475,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Somerset North,E14001399,Liam Fox,CON,0.2737306425,0.3500056795,0.1644011965,0.1545946765,0.05726780508,0,0,0,0,Labour,Labour,SAME,0.07627503692,Conservative,#E2585C,Lean,Lean Labour,
Somerset North East and Hanham,E14001394,Jacob Rees-Mogg,CON,0.3076373594,0.4148461218,0.08244538365,0.1366351172,0.05498343155,0,0,0,0.003452586463,Labour,Labour,SAME,0.1072087624,Conservative,#E2585C,Lean,Lean Labour,
South Holland and The Deepings,E14001487,John Hayes,CON,0.2962295687,0.3179144327,0.06236297727,0.2748268901,0.04771104213,0,0,0,0.0009550891055,Labour,Labour,SAME,0.02168486401,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
South Shields,E14001492,Emma Lewell-Buck,LAB,0.1253320094,0.5537544992,0.05480948244,0.2093334988,0.04964627032,0,0,0,0.007124239791,Labour,Labour,SAME,0.3444210004,Reform,#E2585C,Strong,Strong Labour,
Southampton Itchen,E14001499,Royston Smith,CON,0.2251681836,0.5288763705,0.05924253358,0.1400405037,0.04352987732,0,0,0,0.003142531251,Labour,Labour,SAME,0.3037081869,Conservative,#E2585C,Strong,Strong Labour,
Southampton Test,E14001500,Alan Whitehead,LAB,0.1793696138,0.5738771395,0.07379312,0.1167150779,0.05264421346,0,0,0,0.003600835394,Labour,Labour,SAME,0.3945075257,Conservative,#E2585C,Strong,Strong Labour,
Southend East and Rochford,E14001501,James Duddridge,CON,0.2707765928,0.4763916817,0.06892865324,0.1524422837,0.02863542648,0,0,0,0.002825362079,Labour,Labour,SAME,0.205615089,Conservative,#E2585C,Likely,Likely Labour,
Southend West and Leigh,E14001502,David Amess,CON,0.3331420434,0.3980956025,0.08831218517,0.1423622181,0.02267848413,0,0,0,0.01540946673,Labour,Labour,SAME,0.06495355906,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Southgate and Wood Green,E14001503,Bambos Charalambous,LAB,0.178942379,0.6208886324,0.08437062072,0.06067100816,0.04933641085,0,0,0,0.005790948809,Labour,Labour,SAME,0.4419462534,Conservative,#E2585C,Strong,Strong Labour,
Southport,E14001504,Damien Moore,CON,0.2259793129,0.4559257259,0.1169152162,0.1785195032,0.02118556059,0,0,0,0.001474681178,Labour,Labour,SAME,0.229946413,Conservative,#E2585C,Likely,Likely Labour,
Spelthorne,E14001505,Kwasi Kwarteng,CON,0.3179939685,0.3466770915,0.1497375182,0.1433485982,0.04110354071,0,0,0,0.001139282922,Labour,Labour,SAME,0.02868312298,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Spen Valley,E14001506,Unknown (changed seat),CON,0.3176649509,0.4781703322,0.05301824988,0.09812821713,0.02056621432,0,0,0,0.03245203556,Labour,Labour,SAME,0.1605053814,Conservative,#E2585C,Likely,Likely Labour,
St Albans,E14001507,Daisy Cooper,LIB,0.2343728721,0.1846851229,0.4817026906,0.07484290189,0.02392949554,0,0,0,0.0004669169861,LibDem,LibDem,SAME,0.2473298185,Conservative,#F8A936,Likely,Likely LibDem,
St Austell and Newquay,E14001508,Steve Double,CON,0.2709741082,0.3351352511,0.1315185447,0.2115322736,0.04614196538,0,0,0,0.004697857005,Labour,Labour,SAME,0.06416114293,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
St Helens North,E14001509,Conor McGinn,LAB,0.1381462427,0.5712026651,0.05285907059,0.190815552,0.04442523404,0,0,0,0.002551235557,Labour,Labour,SAME,0.3803871131,Reform,#E2585C,Strong,Strong Labour,
St Helens South and Whiston,E14001510,Marie Rimmer,LAB,0.1200989128,0.6035911602,0.05700855462,0.1679959009,0.04858759579,0,0,0,0.002717875601,Labour,Labour,SAME,0.4355952593,Reform,#E2585C,Strong,Strong Labour,
St Ives,E14001511,Derek Thomas,CON,0.2572565965,0.1708775931,0.4004080898,0.1451519334,0.02562563764,0,0,0,0.0006801496329,LibDem,LibDem,SAME,0.1431514933,Conservative,#F8A936,Lean,Lean LibDem,
St Neots and Mid Cambridgeshire,E14001512,Unknown (new seat),CON,0.2798360589,0.2907722274,0.2796940308,0.1090776285,0.03984904435,0,0,0,0.0007710100231,Labour,Labour,SAME,0.01093616849,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Stafford,E14001513,Theo Clarke,CON,0.2581702848,0.4676938902,0.07221996014,0.1535263485,0.04703941024,0,0,0,0.00135010608,Labour,Labour,SAME,0.2095236054,Conservative,#E2585C,Likely,Likely Labour,
Staffordshire Moorlands,E14001514,Karen Bradley,CON,0.2749242204,0.3847527301,0.07802184113,0.2083627455,0.05393846282,0,0,0,0,Labour,Labour,SAME,0.1098285097,Conservative,#E2585C,Lean,Lean Labour,
Stalybridge and Hyde,E14001515,Jonathan Reynolds,LAB,0.1780583165,0.5536294691,0.05167459607,0.1713458006,0.04258325875,0,0,0,0.002708559047,Labour,Labour,SAME,0.3755711527,Conservative,#E2585C,Strong,Strong Labour,
Stevenage,E14001516,Stephen McPartland,CON,0.2510053155,0.4961636238,0.0728911486,0.1349896002,0.04289345967,0,0,0,0.002056852323,Labour,Labour,SAME,0.2451583083,Conservative,#E2585C,Likely,Likely Labour,
Stockport,E14001517,Navendu Mishra,LAB,0.1536921045,0.5876262303,0.08583663556,0.1271038391,0.04280114193,0,0,0,0.002940048575,Labour,Labour,SAME,0.4339341259,Conservative,#E2585C,Strong,Strong Labour,
Stockton North,E14001518,Alex Cunningham,LAB,0.1714808134,0.548269131,0.04462454597,0.2016258556,0.03399965407,0,0,0,0,Labour,Labour,SAME,0.3466432754,Reform,#E2585C,Strong,Strong Labour,
Stockton West,E14001519,Matt Vickers,CON,0.2436096473,0.4808562745,0.05239105241,0.1903220869,0.03161830626,0,0,0,0.001202632672,Labour,Labour,SAME,0.2372466272,Conservative,#E2585C,Likely,Likely Labour,
Stoke-on-Trent Central,E14001520,Jo Gideon,CON,0.2101767074,0.5410222872,0.06162960683,0.1447257059,0.03934241235,0,0,0,0.003103280244,Labour,Labour,SAME,0.3308455797,Conservative,#E2585C,Strong,Strong Labour,
Stoke-on-Trent North,E14001521,Jonathan Gullis,CON,0.2270564072,0.490031059,0.05277527302,0.1936429216,0.03351367598,0,0,0,0.00298066326,Labour,Labour,SAME,0.2629746518,Conservative,#E2585C,Strong,Strong Labour,
Stoke-on-Trent South,E14001522,Jack Brereton,CON,0.2798811307,0.4492699364,0.06551853238,0.1704885811,0.03299326095,0,0,0,0.001848558592,Labour,Labour,SAME,0.1693888057,Conservative,#E2585C,Likely,Likely Labour,
"Stone, Great Wyrley and Penkridge",E14001523,Unknown (new seat),CON,0.4278929738,0.3985922063,0.09710384599,0,0.07537209006,0,0,0,0.001038883942,Labour,Conservative,DIFF,0.0293007675,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Stourbridge,E14001524,Suzanne Webb,CON,0.2804445495,0.4612674391,0.06580751951,0.1584771814,0.03400331048,0,0,0,0,Labour,Labour,SAME,0.1808228896,Conservative,#E2585C,Likely,Likely Labour,
Stratford and Bow,E14001525,Unknown (new seat),LAB,0.1225058548,0.687236534,0.07922716628,0.03426229508,0.06449648712,0,0,0,0.01227166276,Labour,Labour,SAME,0.5647306792,Conservative,#E2585C,Strong,Strong Labour,
Stratford-on-Avon,E14001526,Nadhim Zahawi,CON,0.2935308815,0.2797103147,0.2092410401,0.1750605138,0.04159834466,0,0,0,0.0008589052862,Conservative,Conservative,SAME,0.01382056688,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Streatham and Croydon North,E14001527,Unknown (new seat),LAB,0.1595836039,0.6285319314,0.1165406447,0.04241459481,0.04698070921,0,0,0,0.005948516013,Labour,Labour,SAME,0.4689483275,Conservative,#E2585C,Strong,Strong Labour,
Stretford and Urmston,E14001528,Kate Green,LAB,0.1568372483,0.6680578859,0.04691694631,0.06835151007,0.04215604027,0,0,0,0.01768036913,Labour,Labour,SAME,0.5112206376,Conservative,#E2585C,Strong,Strong Labour,
Stroud,E14001529,Siobhan Baillie,CON,0.2207031967,0.5167724887,0.04785847983,0.1363452857,0.07578816016,0,0,0,0.002532388887,Labour,Labour,SAME,0.296069292,Conservative,#E2585C,Strong,Strong Labour,
Suffolk Central and Ipswich North,E14001156,Dan Poulter,CON,0.2883408635,0.3530162316,0.1028907296,0.188064759,0.06630689424,0,0,0,0.001380522088,Labour,Labour,SAME,0.06467536814,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Suffolk Coastal,E14001530,Therese Coffey,CON,0.2605933045,0.3474246456,0.1267423851,0.1986418331,0.0665978317,0,0,0,0,Labour,Labour,SAME,0.08683134109,Conservative,#E2585C,Lean,Lean Labour,
Suffolk South,E14001494,James Cartlidge,CON,0.2851714952,0.3336981436,0.1133458608,0.2000330394,0.06775146096,0,0,0,0,Labour,Labour,SAME,0.04852664836,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Suffolk West,E14001578,Matt Hancock,CON,0.2957392388,0.3569726516,0.0917736047,0.198828236,0.05524342522,0,0,0,0.001442843714,Labour,Labour,SAME,0.06123341276,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Sunderland Central,E14001531,Julie Elliott,LAB,0.1606299949,0.5383231294,0.05603589288,0.2007057064,0.04430527644,0,0,0,0,Labour,Labour,SAME,0.337617423,Reform,#E2585C,Strong,Strong Labour,
Surrey East,E14001215,Claire Coutinho,CON,0.3163226542,0.2974969398,0.1952218142,0.1524629606,0.03627959985,0,0,0,0.002216031404,Conservative,Conservative,SAME,0.01882571441,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Surrey Heath,E14001532,Michael Gove,CON,0.3363404797,0.232753131,0.291424326,0.104797283,0.0342814689,0,0,0,0.0004033113989,Conservative,Conservative,SAME,0.04491615368,LibDem,#019EFF,Too close to call,Too close to call Conservative,Conservative-LibDem
Sussex Mid,E14001366,Mims Davies,CON,0.2685328877,0.2689506983,0.3165214277,0.1025426764,0.04301460348,0,0,0,0.0004377064184,LibDem,LibDem,SAME,0.04757072938,Labour,#F8A936,Too close to call,Too close to call LibDem,LibDem-Labour
Sussex Weald,E14001533,Nus Ghani,CON,0.3111919158,0.3105154116,0.1441376686,0.1831846434,0.05001902668,0,0,0,0.0009513339816,Conservative,Conservative,SAME,0.0006765041647,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
