gss_code,name,region,Conservative,Labour,Liberal Democrat,Green Party,Reform UK,Scottish National Party,Plaid Cymru,Other,Winner,Runner Up,Difference,Outcome,winner_2019
E14001538,Tamworth,WM,0.3087480448,0.3288250805,0.06825818183,0.0433302287,0.2355349438,,,0.01530352031,Labour,Conservative,0.02007703567,Marginal,Conservative
E14001539,Tatton,NW,0.2941209248,0.3129927599,0.1527114727,0.05368539522,0.1773041687,,,,Labour,Conservative,0.0188718351,Marginal,Conservative
E14001540,Taunton and Wellington,SW,0.2906617347,0.1528719015,0.3471326884,0.02473512445,0.1791334867,,,0.005465064222,Liberal Democrat,Conservative,0.05647095367,Lean Liberal Democrat,Conservative
E14001541,Telford,WM,0.2646875075,0.4127540566,0.06433756026,0.03545818667,0.2102733224,,,,Labour,Conservative,0.1480665491,Likely Labour,Conservative
E14001542,Tewkesbury,SW,0.2980005268,0.2135598068,0.2341937325,0.05508772464,0.1924798819,,,0.006678327318,Conservative,Liberal Democrat,0.06380679437,Lean Conservative,Conservative
E14001543,The Wrekin,WM,0.3113793088,0.3285508718,0.10042809,0.05264728452,0.1958950225,,,0.0110994224,Labour,Conservative,0.01717156303,Marginal,Conservative
E14001544,Thirsk and Malton,YH,0.3098667682,0.2990596235,0.1298526304,0.06728334662,0.1844317503,,,0.009505880964,Conservative,Labour,0.01080714471,Marginal,Conservative
E14001545,Thornbury and Yate,SW,0.2515748306,0.1966993537,0.3277824545,0.03029132027,0.1879019149,,,,Liberal Democrat,Conservative,0.0762076239,Lean Liberal Democrat,Conservative
E14001546,Thurrock,EE,0.2907764926,0.3684970494,0.05431746602,0.04464895977,0.2280423343,,,0.0137176979,Labour,Conservative,0.07772055688,Lean Labour,Conservative
E14001547,Tipton and Wednesbury,WM,0.2249759217,0.4494640517,0.0470189441,0.0478452906,0.2146971356,,,0.01599865634,Labour,Conservative,0.22448813,Safe Labour,Conservative
E14001548,Tiverton and Minehead,SW,0.2733923986,0.163702,0.3082536756,0.05301520869,0.1947807085,,,,Liberal Democrat,Conservative,0.03486127701,Marginal,Conservative
E14001549,Tonbridge,SE,0.3241454813,0.2500270838,0.1394522077,0.0926695123,0.1844051004,,,0.009300614407,Conservative,Labour,0.07411839749,Lean Conservative,Conservative
E14001550,Tooting,GL,0.1510075368,0.5188329508,0.137798192,0.09425627538,0.07929215822,,,0.01881288679,Labour,Conservative,0.367825414,Safe Labour,Labour
E14001551,Torbay,SW,0.271216863,0.2134360504,0.2684073959,0.03566508692,0.204365095,,,0.006909508749,Conservative,Liberal Democrat,0.002809467168,Marginal,Conservative
E14001552,Torridge and Tavistock,SW,0.2709539021,0.2871070838,0.1934354804,0.0507512758,0.1903479848,,,0.007404273151,Labour,Conservative,0.01615318172,Marginal,Conservative
E14001553,Tottenham,GL,0.0898566186,0.6530456774,0.06578492743,0.1108505573,0.06248760893,,,0.01797461032,Labour,Green Party,0.54219512,Safe Labour,Labour
E14001554,Truro and Falmouth,SW,0.2807598254,0.387240857,0.1106955079,0.06360212066,0.1491824878,,,0.008519201288,Labour,Conservative,0.1064810316,Likely Labour,Conservative
E14001555,Tunbridge Wells,SE,0.299186566,0.1946548156,0.3048175603,0.02969338682,0.164822914,,,0.006824757208,Liberal Democrat,Conservative,0.005630994336,Marginal,Conservative
E14001556,Twickenham,GL,0.1743266189,0.1986902703,0.4917476317,0.0328906659,0.09722008318,,,0.005124730084,Liberal Democrat,Labour,0.2930573614,Safe Liberal Democrat,Liberal Democrat
E14001557,Tynemouth,NE,0.2398832759,0.463619799,0.06349483208,0.0410222768,0.1815784819,,,0.01040133443,Labour,Conservative,0.2237365231,Safe Labour,Labour
E14001558,Uxbridge and South Ruislip,GL,0.3045137847,0.3843785844,0.08975219916,0.05245171595,0.1528313472,,,0.01607236862,Labour,Conservative,0.07986479976,Lean Labour,Conservative
E14001559,Vauxhall and Camberwell Green,GL,0.1035265864,0.5306677945,0.1646287967,0.1140231299,0.06911479901,,,0.01803889349,Labour,Liberal Democrat,0.3660389978,Safe Labour,Labour
E14001560,Wakefield and Rothwell,YH,0.2555130581,0.4004573234,0.09140882492,0.04101733025,0.189817647,,,0.02178581632,Labour,Conservative,0.1449442653,Likely Labour,Conservative
E14001561,Wallasey,NW,0.1307592619,0.6262675028,0.04656242935,0.04904911955,0.1352260413,,,0.01213564505,Labour,Reform UK,0.4910414615,Safe Labour,Labour
E14001562,Walsall and Bloxwich,WM,0.259074001,0.4286259583,0.04475209844,0.05694341486,0.1909645857,,,0.0196399417,Labour,Conservative,0.1695519572,Safe Labour,Conservative
E14001563,Walthamstow,GL,0.08809986391,0.6424416165,0.06693178903,0.1059466288,0.07222688723,,,0.02435321453,Labour,Green Party,0.5364949878,Safe Labour,Labour
E14001564,Warrington North,NW,0.2028677476,0.4654888539,0.07401926414,0.04788556992,0.1931442885,,,0.01659427588,Labour,Conservative,0.2626211062,Safe Labour,Labour
E14001565,Warrington South,NW,0.2234639769,0.4657914188,0.09468890124,0.03603396632,0.1666625491,,,0.01335918758,Labour,Conservative,0.2423274419,Safe Labour,Labour
E14001566,Warwick and Leamington,WM,0.2484611947,0.4487805172,0.1055118587,0.06685778281,0.1197544547,,,0.01063419188,Labour,Conservative,0.2003193226,Safe Labour,Labour
E14001567,Washington and Gateshead South,NE,0.1772434926,0.4879033629,0.05242702014,0.04087805836,0.2277103645,,,0.01383770146,Labour,Reform UK,0.2601929984,Safe Labour,Labour
E14001568,Watford,EE,0.2316689767,0.3772248888,0.189429284,0.04653714843,0.1417411178,,,0.01339858431,Labour,Conservative,0.1455559121,Likely Labour,Conservative
E14001569,Waveney Valley,EE,0.3077699072,0.2936188836,0.09671218926,0.111010042,0.1823382743,,,0.008550703653,Conservative,Labour,0.01415102363,Marginal,Conservative
E14001570,Weald of Kent,SE,0.3633853749,0.247032722,0.1190540273,0.05343346324,0.2084822546,,,,Conservative,Labour,0.1163526529,Likely Conservative,Conservative
E14001571,Wellingborough and Rushden,EM,0.353808406,0.3078468443,0.06507270783,0.04372649446,0.21740194,,,0.01214360744,Conservative,Labour,0.0459615617,Marginal,Conservative
E14001572,Wells and Mendip Hills,SW,0.2653930157,0.1938258919,0.3290736053,0.03711996085,0.16746851,,,0.007119016222,Liberal Democrat,Conservative,0.06368058958,Lean Liberal Democrat,Conservative
E14001573,Welwyn Hatfield,EE,0.2808072003,0.3519814951,0.1188977417,0.05682403718,0.1827418021,,,,Labour,Conservative,0.07117429489,Lean Labour,Conservative
E14001574,West Bromwich,WM,0.2549050188,0.4471628311,0.04697134443,0.04507347077,0.1860761206,,,0.01981121428,Labour,Conservative,0.1922578124,Safe Labour,Conservative
E14001575,West Dorset,SW,0.3301362373,0.1972144331,0.3898853721,0.07710236598,,,,0.005481636996,Liberal Democrat,Conservative,0.05974913488,Lean Liberal Democrat,Conservative
E14001576,West Ham and Beckton,GL,0.122064608,0.621973563,0.07501818615,0.07921944759,0.07846646336,,,0.02325773192,Labour,Conservative,0.499908955,Safe Labour,Labour
E14001577,West Lancashire,NW,0.2271303782,0.4855424519,0.05598903579,0.05785036441,0.1616392672,,,,Labour,Conservative,0.2584120737,Safe Labour,Labour
E14001578,West Suffolk,EE,0.3448799849,0.2902576985,0.08931322057,0.05510420412,0.2115043703,,,0.008940521599,Conservative,Labour,0.05462228638,Lean Conservative,Conservative
E14001579,West Worcestershire,WM,0.3138738791,0.2522529957,0.1969948543,0.07114870145,0.1583855303,,,0.007344039228,Conservative,Labour,0.06162088333,Lean Conservative,Conservative
E14001580,Westmorland and Lonsdale,NW,0.2344757359,0.1463306819,0.4370299623,0.02601298264,0.1508308529,,,0.0053197843,Liberal Democrat,Conservative,0.2025542264,Safe Liberal Democrat,Conservative
E14001581,Weston-super-Mare,SW,0.2564166188,0.3550762448,0.1164670657,0.0459259975,0.2159695227,,,,Labour,Conservative,0.09865962599,Lean Labour,Conservative
E14001582,Wetherby and Easingwold,YH,0.3382658081,0.3130951045,0.09726663627,0.06725477657,0.1731312402,,,0.01098643434,Conservative,Labour,0.02517070363,Marginal,Conservative
E14001583,Whitehaven and Workington,NW,0.2086824809,0.4867991329,0.05049513987,0.03839674393,0.2017743451,,,,Labour,Conservative,0.278116652,Safe Labour,Conservative
E14001584,Widnes and Halewood,NW,0.0987099071,0.6363484769,0.04251444949,0.08376759096,0.1238359876,,,0.01482358797,Labour,Reform UK,0.5125124894,Safe Labour,Labour
E14001585,Wigan,NW,0.1594411366,0.5136011193,0.06175442424,0.05099348609,0.1991056202,,,0.01510421362,Labour,Reform UK,0.3144954991,Safe Labour,Labour
E14001586,Wimbledon,GL,0.2482225917,0.2713622771,0.3172172344,0.04464721082,0.1097870843,,,0.008763601661,Liberal Democrat,Labour,0.04585495727,Marginal,Conservative
E14001587,Winchester,SE,0.2923805623,0.1365181292,0.399322256,0.02813082906,0.1385948423,,,0.005053381152,Liberal Democrat,Conservative,0.1069416937,Likely Liberal Democrat,Conservative
E14001588,Windsor,SE,0.2916606639,0.2468305599,0.2200566549,0.05668329241,0.1749002474,,,0.009868581498,Conservative,Labour,0.04483010396,Marginal,Conservative
E14001589,Wirral West,NW,0.2415020538,0.4281339345,0.07982913839,0.06090594203,0.1779784567,,,,Labour,Conservative,0.1866318806,Safe Labour,Labour
E14001590,Witham,EE,0.3169136859,0.2676238684,0.109218554,0.06701445213,0.2308796214,,,0.008349818253,Conservative,Labour,0.0492898175,Marginal,Conservative
E14001591,Witney,SE,0.2812154145,0.2075027617,0.2898011921,0.04386844043,0.170792263,,,0.006819928223,Liberal Democrat,Conservative,0.008585777553,Marginal,Conservative
E14001592,Woking,SE,0.2540365934,0.1847191449,0.3563926525,0.04103314197,0.154943023,,,0.008875444335,Liberal Democrat,Conservative,0.1023560591,Likely Liberal Democrat,Conservative
E14001593,Wokingham,SE,0.2791030265,0.1847899067,0.3308783937,0.04039317231,0.1569705063,,,,Liberal Democrat,Conservative,0.05177536724,Lean Liberal Democrat,Conservative
E14001594,Wolverhampton North East,WM,0.2583540554,0.4062961381,0.05124629407,0.04405645539,0.2265691261,,,,Labour,Conservative,0.1479420827,Likely Labour,Conservative
E14001595,Wolverhampton South East,WM,0.1930792593,0.4744439128,0.05090402692,0.05265324458,0.2126478448,,,0.01627171158,Labour,Reform UK,0.261796068,Safe Labour,Labour
E14001596,Wolverhampton West,WM,0.2229336539,0.5016758094,0.05575814466,0.04422262999,0.1605430745,,,0.01486668752,Labour,Conservative,0.2787421555,Safe Labour,Conservative
E14001597,Worcester,WM,0.2392248068,0.4396786565,0.08774319313,0.06096711133,0.1600399774,,,0.01234625487,Labour,Conservative,0.2004538497,Safe Labour,Conservative
E14001598,Worsley and Eccles,NW,0.191836735,0.4856992657,0.07617096855,0.04626280932,0.1781717885,,,0.02185843292,Labour,Conservative,0.2938625306,Safe Labour,Labour
E14001599,Worthing West,SE,0.2479227926,0.3883496356,0.1122027219,0.05447478602,0.175747641,,,0.02130242295,Labour,Conservative,0.140426843,Likely Labour,Conservative
E14001600,Wycombe,SE,0.2555512875,0.3827476911,0.1354879996,0.06076848997,0.1480876225,,,0.01735690935,Labour,Conservative,0.1271964036,Likely Labour,Conservative
E14001601,Wyre Forest,WM,0.290478876,0.3266961309,0.08609261894,0.05001938397,0.2365037826,,,0.01020920761,Labour,Conservative,0.03621725486,Marginal,Conservative
E14001602,Wythenshawe and Sale East,NW,0.1811950077,0.5243953274,0.0639118586,0.06466782134,0.1522341627,,,0.01359582223,Labour,Conservative,0.3432003197,Safe Labour,Labour
E14001603,Yeovil,SW,0.2895643844,0.1498609464,0.3058355282,0.04595684427,0.2031510033,,,0.005631293375,Liberal Democrat,Conservative,0.0162711438,Marginal,Conservative
E14001604,York Central,YH,0.1436857317,0.5934416439,0.08310878902,0.078150447,0.09122753173,,,0.01038585661,Labour,Conservative,0.4497559121,Safe Labour,Labour
E14001605,York Outer,YH,0.2387196711,0.3652610048,0.1861237539,0.04524340668,0.1551470958,,,0.009505067745,Labour,Conservative,0.1265413337,Likely Labour,Conservative
S14000006,"Ayr, Carrick and Cumnock",SC,0.1654483183,0.3142032404,0.05452855963,0.02413577869,0.1495177571,0.2791498908,,0.01301645512,Labour,Scottish National Party,0.0350533496,Marginal,Scottish National Party
S14000008,"Berwickshire, Roxburgh and Selkirk",SC,0.2666892738,0.1949779257,0.1281515413,0.01967797108,0.1383036502,0.229143315,,0.02305632296,Conservative,Scottish National Party,0.03754595874,Marginal,Conservative
S14000010,Central Ayrshire,SC,0.1438778799,0.3415405807,0.05463297608,0.02219992472,0.1171728128,0.3065672734,,0.01400855242,Labour,Scottish National Party,0.03497330733,Marginal,Scottish National Party
S14000021,East Renfrewshire,SC,0.1420645654,0.3465909051,0.07776873356,0.02973939745,0.1116720147,0.2802646148,,0.01189976894,Labour,Scottish National Party,0.06632629029,Lean Labour,Scottish National Party
S14000027,Na h-Eileanan an Iar,SC,0.1010406792,0.4219169752,0.05978047425,,0.1095631818,0.2678619063,,0.0398367833,Labour,Scottish National Party,0.154055069,Safe Labour,Scottish National Party
S14000040,Kilmarnock and Loudoun,SC,0.1044596308,0.3759179505,0.05299889216,0.02737111356,0.1032317215,0.3248843184,,0.01113637306,Labour,Scottish National Party,0.05103363208,Lean Labour,Scottish National Party
S14000045,Midlothian,SC,0.08429266522,0.4185809392,0.06496131534,,0.09520840949,0.3243061763,,0.01265049445,Labour,Scottish National Party,0.09427476297,Lean Labour,Scottish National Party
S14000048,North Ayrshire and Arran,SC,0.1327327668,0.3171667135,0.04710961007,0.03094151764,0.113605032,0.3453583235,,0.01308603648,Scottish National Party,Labour,0.02819161007,Marginal,Scottish National Party
S14000051,Orkney and Shetland,SC,0.04700064775,0.1603897486,0.4250129999,0.02235515683,0.07851958838,0.2595521976,,,Liberal Democrat,Scottish National Party,0.1654608023,Safe Liberal Democrat,Liberal Democrat
S14000058,West Aberdeenshire and Kincardine,SC,0.2442707758,0.1781885391,0.1269676468,0.02266792534,0.1368596876,0.2783673206,,0.01267810485,Scottish National Party,Conservative,0.03409654482,Marginal,Conservative
S14000060,Aberdeen North,SC,0.1138455383,0.3296531658,0.08067316956,0.03025663504,0.09140259421,0.3434572222,,0.01071167496,Scottish National Party,Labour,0.0138040564,Marginal,Scottish National Party
S14000061,Aberdeen South,SC,0.13612271,0.2803342098,0.1112878765,0.02459908143,0.09055506599,0.3467053531,,0.01039570324,Scottish National Party,Labour,0.06637114333,Lean Scottish National Party,Scottish National Party
S14000062,Aberdeenshire North and Moray East,SC,0.2638208083,0.1692782566,0.08816046177,,0.1794782545,0.2760435282,,,Scottish National Party,Conservative,0.01222271996,Marginal,Conservative
S14000063,Airdrie and Shotts,SC,0.09369122664,0.5049046634,0.04437867948,,0.0868483307,0.2521104326,,0.01806666716,Labour,Scottish National Party,0.2527942308,Safe Labour,Scottish National Party
S14000064,Alloa and Grangemouth,SC,0.1380255462,0.3429622524,0.06237973521,0.02373583213,0.1195943022,0.2995884127,,0.01371391906,Labour,Scottish National Party,0.04337383974,Marginal,Scottish National Party
S14000065,Angus and Perthshire Glens,SC,0.1502682511,0.2770629391,0.06182018504,,0.1221159836,0.3757475894,,0.0129850517,Scottish National Party,Labour,0.09868465035,Lean Scottish National Party,Scottish National Party
S14000066,Arbroath and Broughty Ferry,SC,0.1361165316,0.3479785384,0.07678780218,,0.1031771817,0.3243041748,,0.01163577132,Labour,Scottish National Party,0.0236743636,Marginal,Scottish National Party
S14000067,"Argyll, Bute and South Lochaber",SC,0.1602915687,0.2690897121,0.1536601156,,0.1211102424,0.2846044166,,0.0112439446,Scottish National Party,Labour,0.01551470452,Marginal,Scottish National Party
S14000068,Bathgate and Linlithgow,SC,0.09505418242,0.3659871613,0.06384136939,0.02821667829,0.1096427201,0.3232395431,,0.01401834546,Labour,Scottish National Party,0.04274761821,Marginal,Scottish National Party
S14000069,"Caithness, Sutherland and Easter Ross",SC,0.08685200488,0.1972980629,0.3340855174,0.02182280957,0.09749647918,0.2539577506,,0.008487375363,Liberal Democrat,Scottish National Party,0.08012776677,Lean Liberal Democrat,Scottish National Party
S14000070,Coatbridge and Bellshill,SC,0.06656528433,0.4706803936,0.04128923366,0.04205107045,0.09062147052,0.2633507294,,0.02544181808,Labour,Scottish National Party,0.2073296642,Safe Labour,Scottish National Party
S14000071,Cowdenbeath and Kirkcaldy,SC,0.08845661651,0.4610449235,0.05686475692,0.0418985292,0.09113813776,0.2449408519,,0.01565618424,Labour,Scottish National Party,0.2161040715,Safe Labour,Scottish National Party
S14000072,Cumbernauld and Kirkintilloch,SC,0.07082508752,0.438674992,0.05905906225,0.02690177196,0.08747779718,0.3039012418,,,Labour,Scottish National Party,0.1347737502,Likely Labour,Scottish National Party
S14000073,Dumfries and Galloway,SC,0.2651567595,0.1829982373,0.0863173194,0.01944368839,0.1404379314,0.2906779122,,0.01496815188,Scottish National Party,Conservative,0.02552115268,Marginal,Conservative
S14000074,"Dumfriesshire, Clydesdale and Tweeddale",SC,0.2761546468,0.2088190241,0.1133931718,0.02096400577,0.1641718262,0.2007641394,,0.01573318585,Conservative,Labour,0.06733562276,Lean Conservative,Conservative
S14000075,Dundee Central,SC,0.08532612927,0.412711562,0.05811173717,,0.08263290229,0.3479879888,,0.01322968045,Labour,Scottish National Party,0.06472357316,Lean Labour,Scottish National Party
S14000076,Dunfermline and Dollar,SC,0.1003317553,0.3992161693,0.08020090046,0.03617970021,0.09232817679,0.2791213828,,0.01262191508,Labour,Scottish National Party,0.1200947865,Likely Labour,Scottish National Party
S14000077,East Kilbride and Strathaven,SC,0.09384930495,0.4160675491,0.06280158606,0.03116028506,0.09202296709,0.2919922116,,0.01210609614,Labour,Scottish National Party,0.1240753374,Likely Labour,Scottish National Party
S14000078,Edinburgh East and Musselburgh,SC,0.08160079594,0.4123781017,0.07359694799,0.04558239047,0.06955592398,0.3046447274,,0.01264111257,Labour,Scottish National Party,0.1077333743,Likely Labour,Scottish National Party
S14000079,Edinburgh North and Leith,SC,0.08545124598,0.3261547145,0.1247051482,0.04125074112,0.0636870349,0.3478763367,,0.01087477856,Scottish National Party,Labour,0.02172162225,Marginal,Scottish National Party
S14000080,Edinburgh South,SC,0.09471745651,0.4792132872,0.09177926831,0.06210159379,0.07030315737,0.1870702524,,0.01481498441,Labour,Scottish National Party,0.2921430348,Safe Labour,Labour
S14000081,Edinburgh South West,SC,0.1435376177,0.3080193745,0.08806312599,0.03278984256,0.0922547602,0.3242830381,,0.01105224095,Scottish National Party,Labour,0.01626366358,Marginal,Scottish National Party
S14000082,Edinburgh West,SC,0.07772755498,0.2002572603,0.357835874,0.03267308593,0.06834695584,0.256218971,,0.006940297971,Liberal Democrat,Scottish National Party,0.101616903,Likely Liberal Democrat,Liberal Democrat
S14000083,Falkirk,SC,0.09806325154,0.4035605304,0.05499202621,0.03122312572,0.09862501407,0.3016675656,,0.01186848647,Labour,Scottish National Party,0.1018929649,Likely Labour,Scottish National Party
S14000084,Glasgow East,SC,0.07098010017,0.4451115095,0.05316863496,0.04737233604,0.06665739117,0.298003329,,0.01870669923,Labour,Scottish National Party,0.1471081805,Likely Labour,Scottish National Party
S14000085,Glasgow North,SC,0.06093994424,0.4383937634,0.05719452826,0.04956718194,0.06003293824,0.3177076605,,0.01616398346,Labour,Scottish National Party,0.1206861029,Likely Labour,Scottish National Party
S14000086,Glasgow North East,SC,0.07626832591,0.4804629666,0.05270843822,0.05047523125,0.07061641159,0.2473661537,,0.02210247268,Labour,Scottish National Party,0.2330968129,Safe Labour,Scottish National Party
S14000087,Glasgow South,SC,0.06365075166,0.3991704651,0.05353483361,0.03808876551,0.06770689688,0.3586138849,,0.0192344023,Labour,Scottish National Party,0.04055658019,Marginal,Scottish National Party
S14000088,Glasgow South West,SC,0.06467854158,0.4354746179,0.07182709241,0.0408508951,0.06714085718,0.2999501657,,0.02007783018,Labour,Scottish National Party,0.1355244522,Likely Labour,Scottish National Party
S14000089,Glasgow West,SC,0.07356530774,0.4224970662,0.05831232147,0.0318884652,0.06403446625,0.3365583272,,0.01314404596,Labour,Scottish National Party,0.08593873902,Lean Labour,Scottish National Party
S14000090,Glenrothes and Mid Fife,SC,0.0700512187,0.4335692328,0.05585290624,,0.09042836223,0.3362844603,,,Labour,Scottish National Party,0.09728477251,Lean Labour,Scottish National Party
S14000091,Gordon and Buchan,SC,0.2561986908,0.1863121276,0.1047399319,,0.1522842662,0.2868877756,,,Scottish National Party,Conservative,0.03068908482,Marginal,Conservative
S14000092,Hamilton and Clyde Valley,SC,0.1038349613,0.4785086506,0.06066195375,,0.1052162192,0.2387548589,,0.01302335628,Labour,Scottish National Party,0.2397537917,Safe Labour,Scottish National Party
S14000093,Inverclyde and Renfrewshire West,SC,0.08051130549,0.4277900125,0.06102381836,0.02910131742,0.09181924847,0.2946317413,,0.01512255653,Labour,Scottish National Party,0.1331582712,Likely Labour,Scottish National Party
S14000094,"Inverness, Skye and West Ross-shire",SC,0.1097175986,0.2544850976,0.1516031637,0.03020943808,0.09808896994,0.3440558448,,0.0118398873,Scottish National Party,Labour,0.08957074713,Lean Scottish National Party,Scottish National Party
S14000095,Livingston,SC,0.09513596909,0.3584148587,0.0666710225,0.03971422515,0.08706741836,0.3408833956,,0.0121131106,Labour,Scottish National Party,0.01753146317,Marginal,Scottish National Party
S14000096,Lothian East,SC,0.1131719476,0.4157978533,0.0722418838,0.0267041137,0.09691474545,0.263582214,,0.01158724215,Labour,Scottish National Party,0.1522156393,Safe Labour,Scottish National Party
S14000097,Mid Dunbartonshire,SC,0.06821168667,0.2407472142,0.3278255667,0.03251425477,0.08073318993,0.2419080391,,0.008060048553,Liberal Democrat,Scottish National Party,0.08591752754,Lean Liberal Democrat,Scottish National Party
S14000098,"Moray West, Nairn and Strathspey",SC,0.1813848388,0.2275360858,0.1015128865,0.02200939513,0.1163382165,0.3348614356,,0.01635714164,Scottish National Party,Labour,0.1073253498,Likely Scottish National Party,Scottish National Party
S14000099,"Motherwell, Wishaw and Carluke",SC,0.08857553181,0.4538062,0.04743601864,0.03032167635,0.09284811932,0.2705368244,,0.01647562948,Labour,Scottish National Party,0.1832693755,Safe Labour,Scottish National Party
S14000100,North East Fife,SC,0.07443087016,0.201683815,0.3556079299,0.02457158966,0.0765212157,0.2596822109,,,Liberal Democrat,Scottish National Party,0.09592571905,Lean Liberal Democrat,Scottish National Party
S14000101,Paisley and Renfrewshire North,SC,0.09896182214,0.4138027476,0.08594093491,0.02775141498,0.09820097791,0.2622723878,,,Labour,Scottish National Party,0.1515303598,Safe Labour,Scottish National Party
S14000102,Paisley and Renfrewshire South,SC,0.07839176489,0.378567947,0.06004126933,0.02370741162,0.08623329678,0.3613474288,,0.01171088158,Labour,Scottish National Party,0.01722051829,Marginal,Scottish National Party
S14000103,Perth and Kinross-shire,SC,0.148765949,0.2648959307,0.06862541093,,0.1276061006,0.3766883417,,0.01341826703,Scottish National Party,Labour,0.111792411,Likely Scottish National Party,Scottish National Party
S14000104,Rutherglen,SC,0.07120778929,0.5392058357,0.05550660487,,0.08136493349,0.239457532,,0.01325730463,Labour,Scottish National Party,0.2997483037,Safe Labour,Scottish National Party
S14000105,Stirling and Strathallan,SC,0.1307262211,0.3254935659,0.06768016479,0.02674135126,0.1032658933,0.3344485239,,,Scottish National Party,Labour,0.008954957977,Marginal,Scottish National Party
S14000106,West Dunbartonshire,SC,0.07706055589,0.4218739871,0.04323667364,0.035478584,0.07832629485,0.3278657409,,0.01615816363,Labour,Scottish National Party,0.09400824622,Lean Labour,Scottish National Party
W07000081,Aberafan Maesteg,WA,0.1159917167,0.5483510665,0.04484763889,0.04155836079,0.1135132255,,0.1207153404,0.01502265118,Labour,Plaid Cymru,0.427635726,Safe Labour,Labour
W07000082,Alyn and Deeside,WA,0.2165734744,0.4346742338,0.07758582701,0.03571333378,0.1731463461,,0.04676509846,0.01554168648,Labour,Conservative,0.2181007594,Safe Labour,Labour
W07000083,Bangor Aberconwy,WA,0.1963311792,0.3938069083,0.06529576425,0.03268399915,0.1856169854,,0.116946366,0.009318797744,Labour,Conservative,0.1974757291,Safe Labour,Conservative
W07000084,Blaenau Gwent and Rhymney,WA,0.1328511679,0.4943000538,0.06385000329,0.05499257501,,,0.2316137485,0.02228404241,Labour,Plaid Cymru,0.2626863053,Safe Labour,Labour
W07000085,"Brecon, Radnor and Cwm Tawe",WA,0.2094917337,0.2490438313,0.2855352499,0.03165643091,0.1703664024,,0.04686459446,0.007041757235,Liberal Democrat,Labour,0.03649141856,Marginal,Conservative
W07000086,Bridgend,WA,0.1947768263,0.4003447289,0.06267443438,0.05165976588,0.1721769304,,0.1042677104,0.01409960371,Labour,Conservative,0.2055679027,Safe Labour,Conservative
W07000087,Caerfyrddin,WA,0.1342393217,0.2640512621,0.02839413832,0.01924636326,0.1658404859,,0.3779832254,0.01024520336,Plaid Cymru,Labour,0.1139319634,Likely Plaid Cymru,Conservative
W07000088,Caerphilly,WA,0.1573304331,0.4690839375,0.03430788188,0.0321416859,0.1428771886,,0.1445528367,,Labour,Conservative,0.3117535044,Safe Labour,Labour
W07000089,Cardiff East,WA,0.1611257869,0.5323194048,0.1195454993,0.05280574608,0.0936694447,,0.02650986472,0.01402425351,Labour,Conservative,0.3711936178,Safe Labour,Labour
W07000090,Cardiff North,WA,0.2074789513,0.4775880562,0.07657322154,0.05305335101,0.1307149036,,0.04224034738,,Labour,Conservative,0.2701091049,Safe Labour,Labour
W07000091,Cardiff South and Penarth,WA,0.1607676615,0.533731064,0.083957317,0.06988444744,0.09419368954,,0.04345115688,,Labour,Conservative,0.3729634025,Safe Labour,Labour
W07000092,Cardiff West,WA,0.1580658841,0.4578499783,0.05833528827,0.05010237313,0.1158091214,,0.1469490079,0.01288834688,Labour,Conservative,0.2997840942,Safe Labour,Labour
W07000093,Ceredigion Preseli,WA,0.147798617,0.1812509278,0.1109057672,0.09076739784,0.1131962657,,0.3474598211,0.008621203428,Plaid Cymru,Labour,0.1662088933,Safe Plaid Cymru,Plaid Cymru
W07000094,Clwyd East,WA,0.2586051474,0.4107277341,0.06047508006,0.033717388,0.1815744248,,0.04446403127,0.0104361945,Labour,Conservative,0.1521225867,Safe Labour,Conservative
W07000095,Clwyd North,WA,0.1991463232,0.4441069142,0.06343370468,0.03190936294,0.176095044,,0.07414666008,,Labour,Conservative,0.244960591,Safe Labour,Conservative
W07000096,Dwyfor Meirionnydd,WA,0.1003724777,0.1980756102,0.02420305671,0.07574742902,0.1405136087,,0.4505572394,0.01053057825,Plaid Cymru,Labour,0.2524816292,Safe Plaid Cymru,Plaid Cymru
W07000097,Gower,WA,0.1886608525,0.4965549627,0.06071549042,0.0403922533,0.1538327041,,0.04841365396,0.01143008297,Labour,Conservative,0.3078941102,Safe Labour,Labour
W07000098,Llanelli,WA,0.1128338094,0.3506888925,0.02491742814,0.0236871831,0.1486123437,,0.3249687273,0.01429161582,Labour,Plaid Cymru,0.02572016514,Marginal,Labour
W07000099,Merthyr Tydfil and Aberdare,WA,0.1120981946,0.5146961483,0.04557620384,0.03717529637,0.1397034632,,0.1338518131,0.01689888047,Labour,Reform UK,0.3749926851,Safe Labour,Labour
W07000100,Mid and South Pembrokeshire,WA,0.2361990818,0.421457545,0.05370484326,0.04383572709,0.1852124943,,0.04720650074,0.01238380782,Labour,Conservative,0.1852584632,Safe Labour,Conservative
W07000101,Monmouthshire,WA,0.2819935608,0.3642045662,0.1012685301,0.04933090969,0.1445692123,,0.04693185792,0.01170136293,Labour,Conservative,0.08221100537,Lean Labour,Conservative
W07000102,Montgomeryshire and Glyndwr,WA,0.2161931626,0.3555926283,0.1555792065,0.04077397853,0.1903627727,,0.03142810213,,Labour,Conservative,0.1393994657,Likely Labour,Conservative
